id,kanji_list,kana_list,tokens
s908,[78],"[132, 77]","[{""kind"": ""word"", ""ja"": ""カボチャ"", ""reading"": ""かぼちゃ"", ""en"": ""pumpkin"", ""kanji"": [], ""targets"": [], ""kana_targets"": [132]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""てんぷら"", ""reading"": ""てんぷら"", ""en"": ""tempura"", ""kanji"": [], ""targets"": [], ""kana_targets"": [77]}, {""kind"": ""particle"", ""kana"": ""が""}, {""kind"": ""word"", ""ja"": ""好き"", ""reading"": ""すき"", ""en"": ""like"", ""kanji"": [""好""], ""targets"": [78]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s909,"[89, 174]",[95],"[{""kind"": ""word"", ""ja"": ""きのこ"", ""reading"": ""きのこ"", ""en"": ""mushroom"", ""kanji"": [], ""targets"": [], ""kana_targets"": [95]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""ご飯"", ""reading"": ""ごはん"", ""en"": ""rice"", ""kanji"": [""飯""], ""targets"": [89]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""作りました"", ""reading"": ""つくりました"", ""en"": ""made"", ""kanji"": [""作""], ""targets"": [174], ""lemma"": ""作る""}]"
s910,"[106, 57]",[91],"[{""kind"": ""word"", ""ja"": ""なす"", ""reading"": ""なす"", ""en"": ""eggplant"", ""kanji"": [], ""targets"": [], ""kana_targets"": [91]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""焼いて"", ""reading"": ""やいて"", ""en"": ""grill"", ""kanji"": [""焼""], ""targets"": [106], ""lemma"": ""焼く""}, {""kind"": ""word"", ""ja"": ""食べる"", ""reading"": ""たべる"", ""en"": ""eat"", ""kanji"": [""食""], ""targets"": [57]}]"
s911,"[84, 57]",[121],"[{""kind"": ""word"", ""ja"": ""パン"", ""reading"": ""ぱん"", ""en"": ""bread"", ""kanji"": [], ""targets"": [], ""kana_targets"": [121]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""卵"", ""reading"": ""たまご"", ""en"": ""egg"", ""kanji"": [""卵""], ""targets"": [84]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""食べました"", ""reading"": ""たべました"", ""en"": ""ate"", ""kanji"": [""食""], ""targets"": [57], ""lemma"": ""食べる""}]"
s912,"[83, 58]","[21, 8]","[{""kind"": ""word"", ""ja"": ""まずい"", ""reading"": ""まずい"", ""en"": ""bad-tasting"", ""kanji"": [], ""targets"": [], ""kana_targets"": [21]}, {""kind"": ""word"", ""ja"": ""酒"", ""reading"": ""さけ"", ""en"": ""sake"", ""kanji"": [""酒""], ""targets"": [83]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""飲んで"", ""reading"": ""のんで"", ""en"": ""drank"", ""kanji"": [""飲""], ""targets"": [58], ""lemma"": ""飲む""}, {""kind"": ""word"", ""ja"": ""しまった"", ""reading"": ""しまった"", ""en"": ""ended up"", ""kanji"": [], ""targets"": [], ""kana_targets"": [8], ""lemma"": ""しまう""}]"
s913,"[76, 61]",[81],"[{""kind"": ""word"", ""ja"": ""ごま"", ""reading"": ""ごま"", ""en"": ""sesame"", ""kanji"": [], ""targets"": [], ""kana_targets"": [81]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""少し"", ""reading"": ""すこし"", ""en"": ""a little"", ""kanji"": [""少""], ""targets"": [76]}, {""kind"": ""word"", ""ja"": ""入れる"", ""reading"": ""いれる"", ""en"": ""add"", ""kanji"": [""入""], ""targets"": [61]}]"
s914,"[1, 113]",[80],"[{""kind"": ""word"", ""ja"": ""にんにく"", ""reading"": ""にんにく"", ""en"": ""garlic"", ""kanji"": [], ""targets"": [], ""kana_targets"": [80]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""一つ"", ""reading"": ""ひとつ"", ""en"": ""one"", ""kanji"": [""一""], ""targets"": [1]}, {""kind"": ""word"", ""ja"": ""切る"", ""reading"": ""きる"", ""en"": ""cut"", ""kanji"": [""切""], ""targets"": [113]}]"
s915,"[3, 174]",[83],"[{""kind"": ""word"", ""ja"": ""おかず"", ""reading"": ""おかず"", ""en"": ""side dish"", ""kanji"": [], ""targets"": [], ""kana_targets"": [83]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""三つ"", ""reading"": ""みっつ"", ""en"": ""three"", ""kanji"": [""三""], ""targets"": [3]}, {""kind"": ""word"", ""ja"": ""作る"", ""reading"": ""つくる"", ""en"": ""make"", ""kanji"": [""作""], ""targets"": [174]}]"
s916,[78],"[113, 77]","[{""kind"": ""word"", ""ja"": ""えび"", ""reading"": ""えび"", ""en"": ""shrimp"", ""kanji"": [], ""targets"": [], ""kana_targets"": [113]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""てんぷら"", ""reading"": ""てんぷら"", ""en"": ""tempura"", ""kanji"": [], ""targets"": [], ""kana_targets"": [77]}, {""kind"": ""particle"", ""kana"": ""が""}, {""kind"": ""word"", ""ja"": ""好き"", ""reading"": ""すき"", ""en"": ""like"", ""kanji"": [""好""], ""targets"": [78]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s917,[62],"[111, 112]","[{""kind"": ""word"", ""ja"": ""たこ"", ""reading"": ""たこ"", ""en"": ""octopus"", ""kanji"": [], ""targets"": [], ""kana_targets"": [111]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""いか"", ""reading"": ""いか"", ""en"": ""squid"", ""kanji"": [], ""targets"": [], ""kana_targets"": [112]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""買う"", ""reading"": ""かう"", ""en"": ""buy"", ""kanji"": [""買""], ""targets"": [62]}]"
s918,"[71, 63]",[171],"[{""kind"": ""word"", ""ja"": ""ソファ"", ""reading"": ""そふぁ"", ""en"": ""sofa"", ""kanji"": [], ""targets"": [], ""kana_targets"": [171]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""本"", ""reading"": ""ほん"", ""en"": ""book"", ""kanji"": [""本""], ""targets"": [71]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""読む"", ""reading"": ""よむ"", ""en"": ""read"", ""kanji"": [""読""], ""targets"": [63]}]"
s919,[151],[173],"[{""kind"": ""word"", ""ja"": ""ベッド"", ""reading"": ""べっど"", ""en"": ""bed"", ""kanji"": [], ""targets"": [], ""kana_targets"": [173]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""休みます"", ""reading"": ""やすみます"", ""en"": ""rest"", ""kanji"": [""休""], ""targets"": [151], ""lemma"": ""休む""}]"
s920,"[164, 56]",[195],"[{""kind"": ""word"", ""ja"": ""夜"", ""reading"": ""よる"", ""en"": ""night"", ""kanji"": [""夜""], ""targets"": [164]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""テレビ"", ""reading"": ""てれび"", ""en"": ""TV"", ""kanji"": [], ""targets"": [], ""kana_targets"": [195]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""見ます"", ""reading"": ""みます"", ""en"": ""watch"", ""kanji"": [""見""], ""targets"": [56], ""lemma"": ""見る""}]"
s921,[60],[64],"[{""kind"": ""word"", ""ja"": ""ごみ"", ""reading"": ""ごみ"", ""en"": ""trash"", ""kanji"": [], ""targets"": [], ""kana_targets"": [64]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""出して"", ""reading"": ""だして"", ""en"": ""take out"", ""kanji"": [""出""], ""targets"": [60], ""lemma"": ""出す""}, {""kind"": ""particle"", ""kana"": ""ください""}]"
s922,[],"[196, 266]","[{""kind"": ""word"", ""ja"": ""エアコン"", ""reading"": ""えあこん"", ""en"": ""air conditioner"", ""kanji"": [], ""targets"": [], ""kana_targets"": [196]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""つけて"", ""reading"": ""つけて"", ""en"": ""turn on"", ""kanji"": [], ""targets"": [], ""kana_targets"": [266], ""lemma"": ""つける""}, {""kind"": ""particle"", ""kana"": ""ください""}]"
s923,"[169, 173]",[197],"[{""kind"": ""word"", ""ja"": ""冬"", ""reading"": ""ふゆ"", ""en"": ""winter"", ""kanji"": [""冬""], ""targets"": [169]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""ストーブ"", ""reading"": ""すとーぶ"", ""en"": ""heater"", ""kanji"": [], ""targets"": [], ""kana_targets"": [197]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""使う"", ""reading"": ""つかう"", ""en"": ""use"", ""kanji"": [""使""], ""targets"": [173]}]"
s924,"[82, 174]",[68],"[{""kind"": ""word"", ""ja"": ""やかん"", ""reading"": ""やかん"", ""en"": ""kettle"", ""kanji"": [], ""targets"": [], ""kana_targets"": [68]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""お茶"", ""reading"": ""おちゃ"", ""en"": ""tea"", ""kanji"": [""茶""], ""targets"": [82]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""作る"", ""reading"": ""つくる"", ""en"": ""make"", ""kanji"": [""作""], ""targets"": [174]}]"
s925,"[84, 106]",[185],"[{""kind"": ""word"", ""ja"": ""フライパン"", ""reading"": ""ふらいぱん"", ""en"": ""frying pan"", ""kanji"": [], ""targets"": [], ""kana_targets"": [185]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""卵"", ""reading"": ""たまご"", ""en"": ""egg"", ""kanji"": [""卵""], ""targets"": [84]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""焼く"", ""reading"": ""やく"", ""en"": ""fry"", ""kanji"": [""焼""], ""targets"": [106]}]"
s926,[173],"[184, 182]","[{""kind"": ""word"", ""ja"": ""ナイフ"", ""reading"": ""ないふ"", ""en"": ""knife"", ""kanji"": [], ""targets"": [], ""kana_targets"": [184]}, {""kind"": ""particle"", ""kana"": ""と""}, {""kind"": ""word"", ""ja"": ""フォーク"", ""reading"": ""ふぉーく"", ""en"": ""fork"", ""kanji"": [], ""targets"": [], ""kana_targets"": [182]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""使います"", ""reading"": ""つかいます"", ""en"": ""use"", ""kanji"": [""使""], ""targets"": [173], ""lemma"": ""使う""}]"
s927,[58],"[179, 122]","[{""kind"": ""word"", ""ja"": ""マグカップ"", ""reading"": ""まぐかっぷ"", ""en"": ""mug"", ""kanji"": [], ""targets"": [], ""kana_targets"": [179]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""コーヒー"", ""reading"": ""こーひー"", ""en"": ""coffee"", ""kanji"": [], ""targets"": [], ""kana_targets"": [122]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""飲む"", ""reading"": ""のむ"", ""en"": ""drink"", ""kanji"": [""飲""], ""targets"": [58]}]"
s928,[61],[189],"[{""kind"": ""word"", ""ja"": ""レンジ"", ""reading"": ""れんじ"", ""en"": ""microwave"", ""kanji"": [], ""targets"": [], ""kana_targets"": [189]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""入れて"", ""reading"": ""いれて"", ""en"": ""put in"", ""kanji"": [""入""], ""targets"": [61], ""lemma"": ""入れる""}, {""kind"": ""particle"", ""kana"": ""ください""}]"
s929,[61],"[192, 83]","[{""kind"": ""word"", ""ja"": ""タッパー"", ""reading"": ""たっぱー"", ""en"": ""food container"", ""kanji"": [], ""targets"": [], ""kana_targets"": [192]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""おかず"", ""reading"": ""おかず"", ""en"": ""side dish"", ""kanji"": [], ""targets"": [], ""kana_targets"": [83]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""入れる"", ""reading"": ""いれる"", ""en"": ""put in"", ""kanji"": [""入""], ""targets"": [61]}]"
s930,[113],"[71, 73]","[{""kind"": ""word"", ""ja"": ""はさみ"", ""reading"": ""はさみ"", ""en"": ""scissors"", ""kanji"": [], ""targets"": [], ""kana_targets"": [71]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""ひも"", ""reading"": ""ひも"", ""en"": ""string"", ""kanji"": [], ""targets"": [], ""kana_targets"": [73]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""切る"", ""reading"": ""きる"", ""en"": ""cut"", ""kanji"": [""切""], ""targets"": [113]}]"
s931,"[51, 144]","[69, 16]","[{""kind"": ""word"", ""ja"": ""ほうき"", ""reading"": ""ほうき"", ""en"": ""broom"", ""kanji"": [], ""targets"": [], ""kana_targets"": [69]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""家"", ""reading"": ""いえ"", ""en"": ""house"", ""kanji"": [""家""], ""targets"": [51]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""前"", ""reading"": ""まえ"", ""en"": ""front"", ""kanji"": [""前""], ""targets"": [144]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""きれい"", ""reading"": ""きれい"", ""en"": ""clean"", ""kanji"": [], ""targets"": [], ""kana_targets"": [16]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""particle"", ""kana"": ""する""}]"
s932,"[186, 88, 61]",[70],"[{""kind"": ""word"", ""ja"": ""たんす"", ""reading"": ""たんす"", ""en"": ""dresser"", ""kanji"": [], ""targets"": [], ""kana_targets"": [70]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""着る"", ""reading"": ""きる"", ""en"": ""wear"", ""kanji"": [""着""], ""targets"": [186]}, {""kind"": ""word"", ""ja"": ""物"", ""reading"": ""もの"", ""en"": ""things"", ""kanji"": [""物""], ""targets"": [88]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""入れる"", ""reading"": ""いれる"", ""en"": ""put in"", ""kanji"": [""入""], ""targets"": [61]}]"
s933,[195],[175],"[{""kind"": ""word"", ""ja"": ""カーテン"", ""reading"": ""かーてん"", ""en"": ""curtain"", ""kanji"": [], ""targets"": [], ""kana_targets"": [175]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""開けて"", ""reading"": ""あけて"", ""en"": ""open"", ""kanji"": [""開""], ""targets"": [195], ""lemma"": ""開ける""}, {""kind"": ""particle"", ""kana"": ""ください""}]"
s934,[195],[203],"[{""kind"": ""word"", ""ja"": ""ドア"", ""reading"": ""どあ"", ""en"": ""door"", ""kanji"": [], ""targets"": [], ""kana_targets"": [203]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""開ける"", ""reading"": ""あける"", ""en"": ""open"", ""kanji"": [""開""], ""targets"": [195]}]"
s935,[16],"[137, 136, 266]","[{""kind"": ""word"", ""ja"": ""マッチ"", ""reading"": ""まっち"", ""en"": ""match"", ""kanji"": [], ""targets"": [], ""kana_targets"": [137]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""ロウソク"", ""reading"": ""ろうそく"", ""en"": ""candle"", ""kanji"": [], ""targets"": [], ""kana_targets"": [136]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""火"", ""reading"": ""ひ"", ""en"": ""fire"", ""kanji"": [""火""], ""targets"": [16]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""つける"", ""reading"": ""つける"", ""en"": ""light"", ""kanji"": [], ""targets"": [], ""kana_targets"": [266]}]"
s936,[75],[146],"[{""kind"": ""word"", ""ja"": ""ホコリ"", ""reading"": ""ほこり"", ""en"": ""dust"", ""kanji"": [], ""targets"": [], ""kana_targets"": [146]}, {""kind"": ""particle"", ""kana"": ""が""}, {""kind"": ""word"", ""ja"": ""多い"", ""reading"": ""おおい"", ""en"": ""a lot"", ""kanji"": [""多""], ""targets"": [75]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s937,[184],[140],"[{""kind"": ""word"", ""ja"": ""ガス"", ""reading"": ""がす"", ""en"": ""gas"", ""kanji"": [], ""targets"": [], ""kana_targets"": [140]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""止めて"", ""reading"": ""とめて"", ""en"": ""turn off"", ""kanji"": [""止""], ""targets"": [184], ""lemma"": ""止める""}, {""kind"": ""particle"", ""kana"": ""ください""}]"
s938,"[175, 55]",[145],"[{""kind"": ""word"", ""ja"": ""ハンコ"", ""reading"": ""はんこ"", ""en"": ""seal"", ""kanji"": [], ""targets"": [], ""kana_targets"": [145]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""持って"", ""reading"": ""もって"", ""en"": ""bring"", ""kanji"": [""持""], ""targets"": [175], ""lemma"": ""持つ""}, {""kind"": ""word"", ""ja"": ""来て"", ""reading"": ""きて"", ""en"": ""come"", ""kanji"": [""来""], ""targets"": [55], ""lemma"": ""来る""}, {""kind"": ""particle"", ""kana"": ""ください""}]"
s939,"[149, 14, 186]",[147],"[{""kind"": ""word"", ""ja"": ""雨"", ""reading"": ""あめ"", ""en"": ""rain"", ""kanji"": [""雨""], ""targets"": [149]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""日"", ""reading"": ""ひ"", ""en"": ""day"", ""kanji"": [""日""], ""targets"": [14]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""カッパ"", ""reading"": ""かっぱ"", ""en"": ""raincoat"", ""kanji"": [], ""targets"": [], ""kana_targets"": [147]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""着る"", ""reading"": ""きる"", ""en"": ""wear"", ""kanji"": [""着""], ""targets"": [186]}]"
s940,[195],[142],"[{""kind"": ""word"", ""ja"": ""ページ"", ""reading"": ""ぺーじ"", ""en"": ""page"", ""kanji"": [], ""targets"": [], ""kana_targets"": [142]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""開いて"", ""reading"": ""ひらいて"", ""en"": ""open"", ""kanji"": [""開""], ""targets"": [195], ""lemma"": ""開く""}, {""kind"": ""particle"", ""kana"": ""ください""}]"
s941,[62],"[134, 180]","[{""kind"": ""word"", ""ja"": ""ガラス"", ""reading"": ""がらす"", ""en"": ""glass"", ""kanji"": [], ""targets"": [], ""kana_targets"": [134]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""コップ"", ""reading"": ""こっぷ"", ""en"": ""cup"", ""kanji"": [], ""targets"": [], ""kana_targets"": [180]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""買いました"", ""reading"": ""かいました"", ""en"": ""bought"", ""kanji"": [""買""], ""targets"": [62], ""lemma"": ""買う""}]"
s942,[1],"[138, 267]","[{""kind"": ""word"", ""ja"": ""ボタン"", ""reading"": ""ぼたん"", ""en"": ""button"", ""kanji"": [], ""targets"": [], ""kana_targets"": [138]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""一つ"", ""reading"": ""ひとつ"", ""en"": ""one"", ""kanji"": [""一""], ""targets"": [1]}, {""kind"": ""word"", ""ja"": ""なくした"", ""reading"": ""なくした"", ""en"": ""lost"", ""kanji"": [], ""targets"": [], ""kana_targets"": [267], ""lemma"": ""なくす""}]"
s943,"[71, 61]",[225],"[{""kind"": ""word"", ""ja"": ""ダンボール"", ""reading"": ""だんぼーる"", ""en"": ""cardboard box"", ""kanji"": [], ""targets"": [], ""kana_targets"": [225]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""本"", ""reading"": ""ほん"", ""en"": ""books"", ""kanji"": [""本""], ""targets"": [71]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""入れる"", ""reading"": ""いれる"", ""en"": ""put in"", ""kanji"": [""入""], ""targets"": [61]}]"
s944,"[17, 61]",[193],"[{""kind"": ""word"", ""ja"": ""バケツ"", ""reading"": ""ばけつ"", ""en"": ""bucket"", ""kanji"": [], ""targets"": [], ""kana_targets"": [193]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""水"", ""reading"": ""みず"", ""en"": ""water"", ""kanji"": [""水""], ""targets"": [17]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""入れる"", ""reading"": ""いれる"", ""en"": ""put in"", ""kanji"": [""入""], ""targets"": [61]}]"
s945,"[3, 62]",[204],"[{""kind"": ""word"", ""ja"": ""タオル"", ""reading"": ""たおる"", ""en"": ""towel"", ""kanji"": [], ""targets"": [], ""kana_targets"": [204]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""三つ"", ""reading"": ""みっつ"", ""en"": ""three"", ""kanji"": [""三""], ""targets"": [3]}, {""kind"": ""word"", ""ja"": ""買う"", ""reading"": ""かう"", ""en"": ""buy"", ""kanji"": [""買""], ""targets"": [62]}]"
